show_id;type;title;director;country;date_added;release_year;rating;duration;listed_in;description
70051840;Movie;Katha;Sai Paranjape;India;31/12/2019;1982;TV-PG;140 min;Comedies, Dramas, Independent Movies;Secretly in love with his neighbor, a mild-mannered clerk is heartbroken when his much bolder, more charming friend wins her heart instead.
70053010;Movie;Bazaar;Sagar Sarhadi;India;31/12/2019;1982;TV-14;121 min;Dramas, Independent Movies, International Movies;A young man challenges traditional customs by standing up to the father of the woman he loves, who has promised her to a wealthy expatriate.
81221914;Movie;Saath Saath;Raman Kumar;India;31/12/2019;1982;TV-14;118 min;Dramas, Independent Movies, International Movies;A young woman falls for her classmate’s idealistic, non-materialistic ways, but is troubled upon seeing his principles change after they marry.
81168343;Movie;The lynx;Stanisław Różewicz;Poland;01/10/2019;1982;TV-14;82 min;Dramas, International Movies;A priest's duties are tested when a young guerrilla asks for absolution while confessing his plans to murder a local man he believes is a traitor.
60010836;Movie;Rocky III;Sylvester Stallone;United States;01/08/2019;1982;PG;100 min;Dramas, Sports Movies;After taking a pounding from a powerful young fighter, humbled world champ Rocky Balboa turns to ex-rival Apollo Creed for help in regaining his form.
80997866;Movie;The Bund;;Hong Kong;20/09/2018;1983;TV-14;103 min;Action & Adventure, Dramas, International Movies;After losing everything, a young man rebuilds his life and finds love in 1920s Shanghai – all while rising to power in an organized crime syndicate.
80997865;Movie;On the Wrong Track;Clarence Yiu-leung Fok;Hong Kong;02/08/2018;1983;TV-14;89 min;Action & Adventure, International Movies;Two rebellious, hot-headed teenage brothers get caught up in gang life, which has dangerous repercussions for their family and friends.
80997864;Movie;Little Dragon Maiden;Hua Shan;Hong Kong;01/08/2018;1983;TV-14;92 min;Action & Adventure, International Movies, Romantic Movies;Seeking to improve his combat skills, a young man falls in love with a woman with mystical powers, but his past stands in the way of their union.
81217437;Movie;Mandi;Shyam Benegal;India;01/01/2020;1983;TV-MA;155 min;Dramas, Independent Movies, International Movies;Forbidden love, fraying loyalties and flagrant hypocrisy emerge when sanctimonious politicians drive a madam’s brothel from the heart of Hyderabad.
81213979;Movie;Masoom;Shekhar Kapur;India;31/12/2019;1983;TV-14;138 min;Dramas, Independent Movies, International Movies;A loving husband and father's joyful family life is rocked to its core upon the discovery that he has a young son borne from a past extramarital affair.
81168341;Movie;Weather forecast;Antoni Krauze;Poland;01/10/2019;1983;TV-MA;91 min;Dramas, International Movies;When a delivery of coffins foreshadows a harsh winter, residents of a retirement home escape their confines and rediscover the world outside.
80156941;Movie;Ek Jaan Hain Hum;Rajiv Mehra;India;01/09/2017;1983;TV-14;151 min;Dramas, International Movies, Music & Musicals;While trying to win over his beloved’s parents, a young man is accused of arson, and his father soon realizes insanity may be his only defense.
70072558;Movie;Sadma;Balu Mahendra;India;31/12/2019;1983;TV-14;137 min;Dramas, International Movies, Romantic Movies;After a traumatic injury leaves her with amnesia and age regression, a young woman is sold to a brothel before a teacher becomes her savior.
70059700;Movie;Eddie Murphy: Delirious;Bruce Gowers;United States;15/04/2018;1983;NR;69 min;Stand-Up Comedy;Flashing the wild stand-up comedy that made him a household name, Eddie Murphy unleashes uncensored observations and parodies in this 1983 live show.
60010488;Movie;Indiana Jones and the Temple of Doom;Steven Spielberg;United States;01/01/2019;1984;PG;119 min;Action & Adventure, Children & Family Movies, Classic Movies;Indiana Jones, his young sidekick and a spoiled songbird get more than they bargained for when they go to India in search of a missing magical stone.
896678;Movie;Red Dawn;John Milius;United States;31/12/2019;1984;PG-13;114 min;Action & Adventure, Cult Movies;A group of teenagers witnesses Soviet and Cuban paratroopers descending on their small Colorado town and systematically setting off World War III.
70111922;Movie;Opium and the Kung Fu Master;Chia Tang;Hong Kong;16/08/2018;1984;TV-MA;86 min;Action & Adventure, International Movies;Leader of the Ten Kwangtung Tigers, Tieh Chiao-san works with his kung fu students to protect his village from crime. But when an opium dealer starts to ruin the town, Tieh Chiao-san struggles to fight back, thanks to his growing opium addiction.
60001761;Movie;Supergirl;Jeannot Szwarc;United Kingdom, United States;01/10/2019;1984;PG;125 min;Action & Adventure, Sci-Fi & Fantasy;When she loses her city's vital power supply, Kryptonian Kara follows it to Earth in the hopes of retrieving it. Although gifted with powers like her cousin Superman, Kara struggles to defeat the evil Selena, who now controls the mighty object.
793907;Movie;The Natural;Barry Levinson;United States;01/01/2020;1984;PG;138 min;Classic Movies, Dramas, Sports Movies;A gifted baseball player whose life has taken some startling turns becomes a 35-year-old rookie who helps a cellar-dwelling team get back in the game.
80997862;Movie;Mr. Virgin;Anthony Chan;Hong Kong;16/08/2018;1984;TV-14;86 min;Comedies, Dramas, International Movies;When a young man ignores a feng shui master’s warning and decides to marry before turning 30, a series of mishaps begins to curse his life.
80997863;Movie;Prince Charming;Wong Jing;Hong Kong;31/08/2018;1984;TV-PG;93 min;Comedies, International Movies, Romantic Movies;Two young buddies seek love in Hawaii, and upon returning home in disappointment, soon entangle themselves in a messy identity swap.
80157134;Movie;Sohni Mahiwal;Latif Faiziyev, Umesh Mehra;India, Soviet Union;01/09/2017;1984;TV-PG;160 min;Dramas, International Movies, Romantic Movies;After being violently separated from the woman he loves, a young man must disguise himself in order to keep meeting her.
70205018;TV Show;Robotech;;United States, Japan;01/10/2016;1985;TV-MA;1 Season;Anime Series;When a mysterious spaceship crashes in the Pacific, the people of Earth work to master the science of robotechnology and rebuild the giant fortress.
80997861;Movie;The Young Vagabond;Sze Yu Lau;Hong Kong;16/08/2018;1985;TV-14;85 min;Action & Adventure, Comedies, International Movies;To avenge his master, a wine-loving young man steps up his fighting skills to defeat a powerful thief in a life-or-death match.
80039484;Movie;Disciples Of The 36th Chamber;Chia-Liang Liu;Hong Kong;16/08/2018;1985;NR;90 min;Action & Adventure, International Movies;"Shaolin monk San Te returns to protect a fellow hero with a talent for finding trouble in this action-packed sequel to ""The 36th Chamber of Shaolin."""
60003097;Movie;Ram Teri Ganga Maili;Raj Kapoor;India;31/12/2019;1985;TV-14;178 min;Classic Movies, Dramas, International Movies;Abandoned by her new husband and father of her son, a mountain woman journeys to Calcutta to find him, constantly tested by social evils along the way.
70266171;Movie;Esperando La Carroza;Alejandro Doria;Argentina;15/07/2018;1985;NR;95 min;Comedies, Cult Movies, International Movies;Cora has three sons and a daughter and she´s almost 80. One day during a family reunion the big question comes up: who will be her heir?
60021548;Movie;Trikal (Past, Present, Future);Shyam Benegal;India;31/12/2019;1985;TV-14;134 min;Comedies, Dramas, Independent Movies;A Goan native returns to his now-derelict, palatial childhood home, recalling his family’s interpersonal drama during the end of Portuguese rule.
916061;Movie;Rocky IV;Sylvester Stallone;United States;01/08/2019;1985;PG;92 min;Dramas, Sports Movies;Rocky Balboa takes on the Cold War, coming out of retirement to battle a Soviet fighter who pulverized Rocky's friend and former rival, Apollo Creed.
81168340;Movie;Medium;Jacek Koprowicz;Poland, West Germany;01/10/2019;1985;TV-MA;90 min;Horror Movies, International Movies, Thrillers;In 1930s Poland, a powerful psychic steers a group of strangers toward a fated convergence that ensures survival for one and annihilation for others.
70267476;TV Show;Saint Seiya;;Japan;01/01/2020;1986;TV-PG;3 Seasons;Anime Series;A band of young warriors in magical armor vow to defend the reincarnation of Greek goddess Athena against evil forces and to return her to the throne.
80157086;Movie;Jaal;Umesh Mehra;India;08/12/2017;1986;TV-MA;162 min;Action & Adventure, International Movies;When a mysterious woman hires Shankar to spy on a family, he must determine how his own father's abandonment figures into the situation.
80039662;Movie;Martial Arts of Shaolin;Chia-Liang Liu;Hong Kong, China;16/08/2018;1986;TV-MA;90 min;Action & Adventure, International Movies;In ancient China, Zhi Ming trains at the legendary Northern Shaolin temple to avenge the death of his father at the hands of a nefarious magistrate.
60010082;Movie;An American Tail;Don Bluth;United States;01/04/2018;1986;G;80 min;Children & Family Movies;Fievel, a young Russian mouse, immigrates to America and must make his own way in the strange and sometimes perilous new world.
498716;Movie;Ferris Bueller's Day Off;John Hughes;United States;03/01/2020;1986;PG-13;103 min;Classic Movies, Comedies, Cult Movies;Ferris convinces his entire school he's at death's door, then hits the streets of Chicago with his girlfriend and best friend for a day of fun.
60034929;Movie;She's Gotta Have It;Spike Lee;United States;01/09/2017;1986;R;84 min;Classic Movies, Comedies, Independent Movies;A free-spirited woman can't choose between a trio of ill-suited suitors: relationship-minded Jamie, shallow male model Greer and bike messenger Mars.
70206816;Movie;Adam: His Song Continues;Robert Markowitz;United States;01/10/2011;1986;NR;96 min;Dramas;After their child was abducted and murdered, John and Reve Walsh fought to raise national awareness of the problem of missing children.
60022914;Movie;Hard Lessons;Eric Laneuville;United States;01/10/2011;1986;NR;94 min;Dramas;This drama based on real-life events tells the story of George McKenna, the tough, determined new principal of a notorious Los Angeles high school.
80156940;Movie;Pyar Ke Do Pal;Rajiv Mehra;India;15/01/2018;1986;TV-PG;153 min;Dramas, International Movies, Music & Musicals;Twins separated by a court order meet at camp and decide to reunite their parents, unaware of the dark secret that drove them apart years before.
70202600;TV Show;Shaka Zulu;;Italy, South Africa, West Germany, Australia, United States;10/01/2019;1986;TV-14;1 Season;TV Dramas;This miniseries recounts the early 19th-century conflict between the expanding British Empire in Africa and Shaka, the leader of the vast Zulu Nation.
569355;Movie;Hamburger Hill;John Irvin;United States;23/11/2019;1987;R;110 min;Action & Adventure, Dramas;The Vietnam War's horrors come brutally to life through the eyes of American soldiers trying to take a heavily fortified hill under Vietcong control.
281550;Movie;La Bamba;Luis Valdez;United States;01/01/2020;1987;PG-13;109 min;Classic Movies, Dramas, Music & Musicals;The plane crash that killed Buddy Holly also took Ritchie Valens, whose modest upbringing and rise to fame are depicted in this exhilarating biopic.
70141644;Movie;Mad Ron's Prevues from Hell;Jim Monaco;United States;01/11/2010;1987;NR;84 min;Cult Movies, Horror Movies;This collection cherry-picks trailers, forgotten scenes and poster art from 47 gory oldies, including Bay of Blood and The Blood Spattered Bride.
70206822;Movie;Strange Voices;Arthur Allan Seidelman;United States;01/10/2011;1987;NR;96 min;Dramas;When their college-age daughter suddenly begins acting erratically and is diagnosed with schizophrenia, a desperate couple seeks treatment for her.
60004393;Movie;Sam Kinison: Breaking the Rules;Walter C. Miller;United States;31/12/2018;1987;TV-MA;50 min;Stand-Up Comedy;The one-time preacher shakes and shudders as he tears into subjects including sex, marriage, religion, drugs and famine in this HBO special.
70208520;TV Show;High Risk;;United States;01/09/2017;1988;TV-G;1 Season;Docuseries, Reality TV;From scientists to snake handlers, this series explores what motivates some people to put themselves in jeopardy to perform extraordinary feats.
20254278;Movie;Aakhri Adaalat;Rajiv Mehra;India;01/09/2017;1988;TV-14;148 min;Action & Adventure, International Movies;An intrepid police inspector forced into a desk job must take matters into his own hands when ruthless criminals are released on a technicality.
